STATEID,DISTID,PSUID,HHID12,HHSPLITID12,HHID05,HHSPLITID05
Jharkhand 20,14,10,80,1,8,0
Jharkhand 20,14,10,90,1,9,0
Jharkhand 20,14,10,100,1,10,0
Jharkhand 20,14,10,110,1,11,0
Jharkhand 20,14,10,120,1,12,0
Jharkhand 20,14,10,140,1,14,0
Jharkhand 20,14,10,150,1,15,0
Jharkhand 20,14,11,10,1,1,0
Jharkhand 20,14,11,20,1,2,0
Jharkhand 20,14,11,30,1,3,0
Jharkhand 20,14,11,40,1,4,0
Jharkhand 20,14,11,60,1,6,0
Jharkhand 20,14,11,90,1,9,0
Jharkhand 20,14,11,100,1,10,0
Jharkhand 20,14,11,100,2,10,0
Jharkhand 20,14,11,110,1,11,0
Jharkhand 20,14,11,110,2,11,0
Jharkhand 20,14,11,130,1,13,0
Jharkhand 20,14,11,150,1,15,0
Jharkhand 20,14,12,20,1,2,0
Jharkhand 20,14,12,90,1,9,0
Jharkhand 20,14,12,100,1,10,0
Jharkhand 20,14,12,130,1,13,0
Jharkhand 20,14,12,130,2,13,0
Jharkhand 20,14,12,140,1,14,0
Jharkhand 20,14,13,10,1,1,0
Jharkhand 20,14,13,20,1,2,0
Jharkhand 20,14,13,30,1,3,0
Jharkhand 20,14,13,40,1,4,0
Jharkhand 20,14,13,60,1,6,0
Jharkhand 20,14,13,70,1,7,0
Jharkhand 20,14,13,80,1,8,0
Jharkhand 20,14,13,90,1,9,0
Jharkhand 20,14,13,100,1,10,0
Jharkhand 20,14,13,110,1,11,0
Jharkhand 20,14,13,120,1,12,0
Jharkhand 20,14,13,130,1,13,0
Jharkhand 20,14,13,150,1,15,0
Jharkhand 20,14,14,10,1,1,0
Jharkhand 20,14,14,20,1,2,0
Jharkhand 20,14,14,30,1,3,0
Jharkhand 20,14,14,40,1,4,0
Jharkhand 20,14,14,50,1,5,0
Jharkhand 20,14,14,60,1,6,0
Jharkhand 20,14,14,70,1,7,0
Jharkhand 20,14,14,80,1,8,0
Jharkhand 20,14,14,90,1,9,0
Jharkhand 20,14,14,100,1,10,0
Jharkhand 20,14,14,110,1,11,0
Jharkhand 20,14,14,110,2,11,0
Jharkhand 20,14,14,120,1,12,0
Jharkhand 20,14,14,130,1,13,0
Jharkhand 20,14,14,150,1,15,0
Jharkhand 20,14,15,11,1,1,1
Jharkhand 20,14,15,21,1,2,1
Jharkhand 20,14,15,31,1,3,1
Jharkhand 20,14,15,41,1,4,1
Jharkhand 20,14,15,51,1,5,1
Jharkhand 20,14,15,61,1,6,1
Jharkhand 20,14,15,62,1,6,2
Jharkhand 20,14,15,63,1,6,3
Jharkhand 20,14,15,71,1,7,1
Jharkhand 20,14,15,81,1,8,1
Jharkhand 20,14,15,91,1,9,1
Jharkhand 20,14,15,101,1,10,1
Jharkhand 20,14,15,102,1,10,2
Jharkhand 20,14,15,111,1,11,1
Jharkhand 20,14,15,112,1,11,2
Jharkhand 20,14,15,121,1,12,1
Jharkhand 20,14,15,131,1,13,1
Jharkhand 20,14,15,141,1,14,1
Jharkhand 20,14,15,161,1,16,1
Jharkhand 20,14,15,161,2,16,1
Jharkhand 20,14,15,162,1,16,2
Jharkhand 20,14,15,163,1,16,3
Jharkhand 20,14,15,171,1,17,1
Jharkhand 20,14,16,11,1,1,1
Jharkhand 20,14,16,11,2,1,1
Jharkhand 20,14,16,21,1,2,1
Jharkhand 20,14,16,21,2,2,1
Jharkhand 20,14,16,21,3,2,1
Jharkhand 20,14,16,31,1,3,1
Jharkhand 20,14,16,32,1,3,2
Jharkhand 20,14,16,41,1,4,1
Jharkhand 20,14,16,41,2,4,1
Jharkhand 20,14,16,41,3,4,1
Jharkhand 20,14,16,51,1,5,1
Jharkhand 20,14,16,52,1,5,2
Jharkhand 20,14,16,61,1,6,1
Jharkhand 20,14,16,71,1,7,1
Jharkhand 20,14,16,81,1,8,1
Jharkhand 20,14,16,81,2,8,1
Jharkhand 20,14,16,81,3,8,1
Jharkhand 20,14,16,81,4,8,1
Jharkhand 20,14,16,91,1,9,1
Jharkhand 20,14,16,101,1,10,1
Jharkhand 20,14,16,101,2,10,1
Jharkhand 20,14,16,102,1,10,2
Jharkhand 20,14,16,111,1,11,1
Jharkhand 20,14,16,112,1,11,2
Jharkhand 20,14,16,113,1,11,3
Jharkhand 20,14,16,121,1,12,1
Jharkhand 20,14,16,131,1,13,1
Jharkhand 20,17,1,111,1,11,1
Jharkhand 20,17,1,121,1,12,1
Jharkhand 20,17,1,131,1,13,1
Jharkhand 20,17,1,141,1,14,1
Jharkhand 20,17,1,151,1,15,1
Jharkhand 20,17,1,161,1,16,1
Jharkhand 20,17,1,171,1,17,1
Jharkhand 20,17,1,171,2,17,1
Jharkhand 20,17,1,181,1,18,1
Jharkhand 20,17,1,191,1,19,1
Jharkhand 20,17,1,201,1,20,1
Jharkhand 20,17,1,211,1,21,1
Jharkhand 20,17,1,212,1,21,2
Jharkhand 20,17,1,231,1,23,1
Jharkhand 20,17,1,231,2,23,1
Jharkhand 20,17,1,231,3,23,1
Jharkhand 20,17,3,11,1,1,1
Jharkhand 20,17,3,21,1,2,1
Jharkhand 20,17,3,31,1,3,1
Jharkhand 20,17,3,41,1,4,1
Jharkhand 20,17,3,51,1,5,1
Jharkhand 20,17,3,61,1,6,1
Jharkhand 20,17,3,71,1,7,1
Jharkhand 20,17,3,81,1,8,1
Jharkhand 20,17,3,91,1,9,1
Jharkhand 20,17,3,101,1,10,1
Jharkhand 20,17,3,111,1,11,1
Jharkhand 20,17,3,121,1,12,1
Jharkhand 20,17,3,131,1,13,1
Jharkhand 20,17,3,141,1,14,1
Jharkhand 20,17,3,151,1,15,1
Jharkhand 20,17,3,161,1,16,1
Jharkhand 20,17,3,171,1,17,1
Jharkhand 20,17,3,181,1,18,1
Jharkhand 20,17,3,191,1,19,1
Jharkhand 20,17,3,191,2,19,1
Jharkhand 20,17,3,201,1,20,1
Jharkhand 20,17,3,211,1,21,1
Jharkhand 20,17,3,221,1,22,1
Jharkhand 20,17,3,231,1,23,1
Jharkhand 20,17,3,241,1,24,1
Jharkhand 20,17,7,10,1,1,0
Jharkhand 20,17,7,10,2,1,0
Jharkhand 20,17,7,20,1,2,0
Jharkhand 20,17,7,30,1,3,0
Jharkhand 20,17,7,40,1,4,0
Jharkhand 20,17,7,50,1,5,0
Jharkhand 20,17,7,50,2,5,0
Jharkhand 20,17,7,60,1,6,0
Jharkhand 20,17,7,60,2,6,0
Jharkhand 20,17,7,60,3,6,0
Jharkhand 20,17,7,70,1,7,0
Jharkhand 20,17,7,80,1,8,0
Jharkhand 20,17,7,90,1,9,0
Jharkhand 20,17,7,90,2,9,0
Jharkhand 20,17,7,90,3,9,0
Jharkhand 20,17,7,100,1,10,0
Jharkhand 20,17,7,110,1,11,0
Jharkhand 20,17,7,120,1,12,0
Jharkhand 20,17,7,130,1,13,0
Jharkhand 20,17,7,140,1,14,0
Jharkhand 20,17,7,140,2,14,0
Jharkhand 20,17,7,150,1,15,0
Jharkhand 20,17,7,160,1,16,0
Jharkhand 20,17,7,170,1,17,0
Jharkhand 20,17,7,180,1,18,0
Jharkhand 20,17,7,190,1,19,0
Jharkhand 20,17,7,200,1,20,0
Jharkhand 20,17,7,200,2,20,0
Jharkhand 20,17,8,10,1,1,0
Jharkhand 20,17,8,10,2,1,0
Jharkhand 20,17,8,20,1,2,0
Jharkhand 20,17,8,30,1,3,0
Jharkhand 20,17,8,40,1,4,0
Jharkhand 20,17,8,50,1,5,0
Jharkhand 20,17,8,60,1,6,0
Jharkhand 20,17,8,70,1,7,0
Jharkhand 20,17,8,80,1,8,0
Jharkhand 20,17,8,90,1,9,0
Jharkhand 20,17,8,90,2,9,0
Jharkhand 20,17,8,100,1,10,0
Jharkhand 20,17,8,110,1,11,0
Jharkhand 20,17,8,120,1,12,0
Jharkhand 20,17,8,130,1,13,0
Jharkhand 20,17,8,130,2,13,0
Jharkhand 20,17,8,140,1,14,0
Jharkhand 20,17,8,150,1,15,0
Jharkhand 20,17,8,160,1,16,0
Jharkhand 20,17,8,170,1,17,0
Jharkhand 20,17,8,170,2,17,0
Jharkhand 20,17,8,180,1,18,0
Jharkhand 20,17,8,190,1,19,0
Jharkhand 20,17,8,200,1,20,0
Jharkhand 20,17,10,11,1,1,1
Jharkhand 20,17,10,21,1,2,1
Jharkhand 20,17,10,31,1,3,1
Jharkhand 20,17,10,41,1,4,1
Jharkhand 20,17,10,51,1,5,1
Jharkhand 20,17,10,61,1,6,1
Jharkhand 20,17,10,71,1,7,1
Jharkhand 20,17,10,81,1,8,1
Jharkhand 20,17,10,91,1,9,1
Jharkhand 20,17,10,101,1,10,1
Jharkhand 20,17,10,111,1,11,1
Jharkhand 20,17,10,121,1,12,1
Jharkhand 20,17,10,131,1,13,1
Jharkhand 20,17,10,141,1,14,1
Jharkhand 20,17,10,151,1,15,1
Jharkhand 20,17,10,161,1,16,1
Jharkhand 20,18,1,10,1,1,0
Jharkhand 20,18,1,20,1,2,0
Jharkhand 20,18,1,40,1,4,0
Jharkhand 20,18,1,50,1,5,0
Jharkhand 20,18,1,60,1,6,0
Jharkhand 20,18,1,70,1,7,0
Jharkhand 20,18,1,90,1,9,0
Jharkhand 20,18,1,100,1,10,0
Jharkhand 20,18,1,130,1,13,0
Jharkhand 20,18,1,130,2,13,0
Jharkhand 20,18,1,130,3,13,0
Jharkhand 20,18,1,150,1,15,0
Jharkhand 20,18,2,10,1,1,0
Jharkhand 20,18,2,20,1,2,0
Jharkhand 20,18,2,30,1,3,0
Jharkhand 20,18,2,40,1,4,0
Jharkhand 20,18,2,60,1,6,0
Jharkhand 20,18,2,70,1,7,0
Jharkhand 20,18,2,80,1,8,0
Jharkhand 20,18,2,90,1,9,0
Jharkhand 20,18,2,110,1,11,0
Jharkhand 20,18,2,120,1,12,0
Jharkhand 20,18,2,130,1,13,0
Jharkhand 20,18,2,150,1,15,0
Jharkhand 20,18,2,150,2,15,0
Jharkhand 20,18,3,30,1,3,0
Jharkhand 20,18,3,70,1,7,0
Jharkhand 20,18,3,90,1,9,0
Jharkhand 20,18,3,100,1,10,0
Jharkhand 20,18,3,110,1,11,0
Jharkhand 20,18,3,120,1,12,0
Jharkhand 20,18,3,140,1,14,0
Jharkhand 20,18,3,150,1,15,0
Jharkhand 20,18,4,20,1,2,0
Jharkhand 20,18,4,30,1,3,0
Jharkhand 20,18,4,40,1,4,0
Jharkhand 20,18,4,50,1,5,0
Jharkhand 20,18,4,60,1,6,0
Jharkhand 20,18,4,70,1,7,0
Jharkhand 20,18,4,80,1,8,0
Jharkhand 20,18,4,90,1,9,0
Jharkhand 20,18,4,100,1,10,0
Jharkhand 20,18,4,150,1,15,0
Jharkhand 20,18,5,10,1,1,0
Jharkhand 20,18,5,20,1,2,0
Jharkhand 20,18,5,30,1,3,0
Jharkhand 20,18,5,40,1,4,0
Jharkhand 20,18,5,50,1,5,0
Jharkhand 20,18,5,60,1,6,0
Jharkhand 20,18,5,70,1,7,0
Jharkhand 20,18,5,70,2,7,0
Jharkhand 20,18,5,80,1,8,0
Jharkhand 20,18,5,90,1,9,0
Jharkhand 20,18,5,100,1,10,0
Jharkhand 20,18,5,110,1,11,0
Jharkhand 20,18,5,120,1,12,0
Jharkhand 20,18,5,130,1,13,0
Jharkhand 20,18,5,140,1,14,0
Jharkhand 20,18,5,150,1,15,0
Jharkhand 20,18,6,30,1,3,0
Jharkhand 20,18,6,60,1,6,0
Jharkhand 20,18,6,90,1,9,0
Jharkhand 20,18,6,100,1,10,0
Jharkhand 20,18,6,120,2,12,0
Jharkhand 20,18,6,140,1,14,0
Orissa 21,1,1,10,1,1,0
Orissa 21,1,1,20,1,2,0
Orissa 21,1,1,30,1,3,0
Orissa 21,1,1,30,2,3,0
Orissa 21,1,1,50,1,5,0
Orissa 21,1,1,60,1,6,0
Orissa 21,1,1,70,1,7,0
Orissa 21,1,1,80,1,8,0
Orissa 21,1,1,90,1,9,0
Orissa 21,1,1,90,2,9,0
Orissa 21,1,1,100,1,10,0
Orissa 21,1,1,110,1,11,0
Orissa 21,1,1,120,1,12,0
Orissa 21,1,1,130,1,13,0
Orissa 21,1,1,130,2,13,0
Orissa 21,1,1,140,1,14,0
Orissa 21,1,1,150,1,15,0
Orissa 21,1,1,160,1,16,0
Orissa 21,1,1,170,1,17,0
Orissa 21,1,1,180,1,18,0
Orissa 21,1,1,190,1,19,0
Orissa 21,1,1,200,1,20,0
Orissa 21,1,2,10,1,1,0
Orissa 21,1,2,20,1,2,0
Orissa 21,1,2,40,1,4,0
Orissa 21,1,2,50,1,5,0
Orissa 21,1,2,60,1,6,0
Orissa 21,1,2,70,1,7,0
Orissa 21,1,2,80,1,8,0
Orissa 21,1,2,90,1,9,0
Orissa 21,1,2,100,1,10,0
Orissa 21,1,2,110,1,11,0
Orissa 21,1,2,120,1,12,0
Orissa 21,1,2,130,1,13,0
Orissa 21,1,2,130,2,13,0
Orissa 21,1,2,140,1,14,0
Orissa 21,1,2,150,1,15,0
Orissa 21,1,2,160,1,16,0
Orissa 21,1,2,170,1,17,0
Orissa 21,1,2,190,1,19,0
Orissa 21,1,2,200,1,20,0
Orissa 21,1,4,11,1,1,1
Orissa 21,1,4,21,1,2,1
Orissa 21,1,4,31,1,3,1
Orissa 21,1,4,41,1,4,1
Orissa 21,1,4,51,1,5,1
Orissa 21,1,4,61,1,6,1
Orissa 21,1,4,71,1,7,1
Orissa 21,1,4,81,1,8,1
Orissa 21,1,4,91,1,9,1
Orissa 21,1,4,92,1,9,2
Orissa 21,1,4,101,1,10,1
Orissa 21,1,4,101,2,10,1
Orissa 21,1,4,101,3,10,1
Orissa 21,1,5,11,1,1,1
Orissa 21,1,5,11,2,1,1
Orissa 21,1,5,21,1,2,1
Orissa 21,1,5,31,1,3,1
Orissa 21,1,5,41,1,4,1
Orissa 21,1,5,51,1,5,1
Orissa 21,1,5,61,1,6,1
Orissa 21,1,5,71,1,7,1
Orissa 21,1,5,81,1,8,1
Orissa 21,1,5,81,2,8,1
Orissa 21,1,5,81,3,8,1
Orissa 21,1,5,91,1,9,1
Orissa 21,1,5,111,1,11,1
Orissa 21,1,5,111,2,11,1
Orissa 21,1,5,121,1,12,1
Orissa 21,2,1,11,1,1,1
Orissa 21,2,1,21,1,2,1
Orissa 21,2,1,31,1,3,1
Orissa 21,2,1,51,1,5,1
Orissa 21,2,1,61,1,6,1
Orissa 21,2,1,71,1,7,1
Orissa 21,2,1,71,2,7,1
Orissa 21,2,1,72,1,7,2
Orissa 21,2,1,81,1,8,1
Orissa 21,2,1,91,1,9,1
Orissa 21,2,1,101,1,10,1
Orissa 21,2,1,101,2,10,1
Orissa 21,2,1,111,1,11,1
Orissa 21,2,1,131,1,13,1
Orissa 21,2,1,141,1,14,1
Orissa 21,2,1,151,1,15,1
Orissa 21,2,1,151,2,15,1
Orissa 21,2,1,151,3,15,1
Orissa 21,2,1,171,1,17,1
Orissa 21,2,1,181,1,18,1
Orissa 21,2,1,201,1,20,1
Orissa 21,2,2,11,1,1,1
Orissa 21,2,2,31,1,3,1
Orissa 21,2,2,41,1,4,1
Orissa 21,2,2,51,1,5,1
Orissa 21,2,2,61,1,6,1
Orissa 21,2,2,71,1,7,1
Orissa 21,2,2,81,1,8,1
Orissa 21,2,2,81,2,8,1
Orissa 21,2,2,91,1,9,1
Orissa 21,2,2,92,1,9,2
Orissa 21,2,2,93,1,9,3
Orissa 21,2,2,101,1,10,1
Orissa 21,2,2,111,1,11,1
Orissa 21,2,2,121,1,12,1
Orissa 21,2,2,131,1,13,1
Orissa 21,2,2,141,1,14,1
Orissa 21,2,2,142,1,14,2
Orissa 21,2,2,151,1,15,1
Orissa 21,2,3,10,1,1,0
Orissa 21,2,3,20,1,2,0
Orissa 21,2,3,20,2,2,0
Orissa 21,2,3,20,3,2,0
Orissa 21,2,3,30,1,3,0
Orissa 21,2,3,60,1,6,0
Orissa 21,2,3,70,1,7,0
Orissa 21,2,3,100,1,10,0
Orissa 21,2,3,110,1,11,0
Orissa 21,2,3,120,1,12,0
Orissa 21,2,3,130,1,13,0
Orissa 21,2,4,20,1,2,0
Orissa 21,2,4,30,1,3,0
Orissa 21,2,4,40,1,4,0
Orissa 21,2,4,50,1,5,0
Orissa 21,2,4,60,1,6,0
Orissa 21,2,4,70,1,7,0
Orissa 21,2,4,80,1,8,0
Orissa 21,2,4,100,1,10,0
Orissa 21,2,4,110,1,11,0
Orissa 21,2,4,140,1,14,0
Orissa 21,2,4,150,1,15,0
Orissa 21,2,5,10,1,1,0
Orissa 21,2,5,20,1,2,0
Orissa 21,2,5,30,1,3,0
Orissa 21,2,5,40,1,4,0
Orissa 21,2,5,50,1,5,0
Orissa 21,2,5,60,1,6,0
Orissa 21,2,5,70,1,7,0
Orissa 21,2,5,70,2,7,0
Orissa 21,2,5,80,1,8,0
Orissa 21,2,5,100,1,10,0
Orissa 21,2,5,110,1,11,0
Orissa 21,2,5,120,1,12,0
Orissa 21,2,5,120,2,12,0
Orissa 21,2,5,130,1,13,0
Orissa 21,2,5,140,1,14,0
Orissa 21,2,5,150,1,15,0
Orissa 21,3,1,11,1,1,1
Orissa 21,3,1,21,1,2,1
Orissa 21,3,1,31,1,3,1
Orissa 21,3,1,51,1,5,1
Orissa 21,3,1,51,2,5,1
Orissa 21,3,1,61,1,6,1
Orissa 21,3,1,71,1,7,1
Orissa 21,3,1,81,1,8,1
Orissa 21,3,1,91,1,9,1
Orissa 21,3,1,92,1,9,2
Orissa 21,3,1,101,1,10,1
Orissa 21,3,1,111,1,11,1
Orissa 21,3,1,121,1,12,1
Orissa 21,3,1,131,1,13,1
Orissa 21,3,1,141,1,14,1
Orissa 21,3,2,11,1,1,1
Orissa 21,3,2,11,2,1,1
Orissa 21,3,2,11,3,1,1
Orissa 21,3,2,21,1,2,1
Orissa 21,3,2,31,1,3,1
Orissa 21,3,2,41,1,4,1
Orissa 21,3,2,41,2,4,1
Orissa 21,3,2,42,1,4,2
Orissa 21,3,2,43,1,4,3
Orissa 21,3,2,51,1,5,1
Orissa 21,3,2,61,1,6,1
Orissa 21,3,2,71,1,7,1
Orissa 21,3,2,81,1,8,1
Orissa 21,3,2,91,1,9,1
Orissa 21,3,2,101,1,10,1
Orissa 21,3,2,111,1,11,1
Orissa 21,3,2,121,1,12,1
Orissa 21,3,2,131,1,13,1
Orissa 21,3,2,141,1,14,1
Orissa 21,3,2,151,1,15,1
Orissa 21,3,3,31,1,3,1
Orissa 21,3,3,41,1,4,1
Orissa 21,3,3,51,1,5,1
Orissa 21,3,3,61,1,6,1
Orissa 21,3,3,62,1,6,2
Orissa 21,3,3,71,1,7,1
Orissa 21,3,3,81,1,8,1
Orissa 21,3,3,91,1,9,1
Orissa 21,3,3,101,1,10,1
Orissa 21,3,5,11,1,1,1
Orissa 21,3,5,21,1,2,1
Orissa 21,3,5,31,1,3,1
Orissa 21,3,5,61,1,6,1
Orissa 21,3,5,61,2,6,1
Orissa 21,3,5,61,3,6,1
Orissa 21,3,5,71,1,7,1
Orissa 21,3,5,81,1,8,1
Orissa 21,3,5,91,1,9,1
Orissa 21,3,5,101,1,10,1
Orissa 21,3,5,111,1,11,1
Orissa 21,3,5,111,2,11,1
Orissa 21,3,5,111,3,11,1
Orissa 21,5,1,11,1,1,1
Orissa 21,5,1,12,1,1,2
Orissa 21,5,1,21,1,2,1
Orissa 21,5,1,31,1,3,1
Orissa 21,5,1,41,1,4,1
Orissa 21,5,1,51,1,5,1
Orissa 21,5,1,61,1,6,1
Orissa 21,5,1,71,1,7,1
Orissa 21,5,1,81,1,8,1
Orissa 21,5,2,11,1,1,1
Orissa 21,5,2,21,1,2,1
Orissa 21,5,2,21,2,2,1
Orissa 21,5,2,21,3,2,1
Orissa 21,5,3,11,1,1,1
Orissa 21,5,3,21,1,2,1
Orissa 21,5,3,31,1,3,1
Orissa 21,5,3,41,1,4,1
Orissa 21,5,3,51,1,5,1
Orissa 21,5,3,51,2,5,1
Orissa 21,5,3,61,1,6,1
Orissa 21,5,3,71,1,7,1
Orissa 21,5,4,11,1,1,1
Orissa 21,5,4,21,1,2,1
Orissa 21,5,4,21,2,2,1
Orissa 21,5,4,31,1,3,1
Orissa 21,5,4,32,1,3,2
Orissa 21,5,4,41,1,4,1
Orissa 21,5,4,51,1,5,1
Orissa 21,5,4,61,1,6,1
Orissa 21,5,4,71,1,7,1
Orissa 21,5,6,11,1,1,1
Orissa 21,5,6,21,1,2,1
Orissa 21,5,6,31,1,3,1
Orissa 21,5,6,31,2,3,1
Orissa 21,5,6,51,1,5,1
Orissa 21,5,6,51,2,5,1
Orissa 21,5,7,10,1,1,0
Orissa 21,5,7,20,1,2,0
Orissa 21,5,7,30,1,3,0
Orissa 21,5,7,40,1,4,0
Orissa 21,5,7,50,1,5,0
Orissa 21,5,7,60,1,6,0
Orissa 21,5,7,70,1,7,0
Orissa 21,5,7,80,1,8,0
Orissa 21,5,7,80,2,8,0
Orissa 21,5,7,90,1,9,0
Orissa 21,5,7,90,2,9,0
Orissa 21,5,7,100,1,10,0
Orissa 21,5,7,110,1,11,0
Orissa 21,5,7,110,2,11,0
Orissa 21,5,7,120,1,12,0
Orissa 21,5,7,130,1,13,0
Orissa 21,5,7,140,1,14,0
Orissa 21,5,7,150,1,15,0
Orissa 21,5,7,160,1,16,0
Orissa 21,5,7,170,1,17,0
Orissa 21,5,7,170,2,17,0
Orissa 21,5,7,180,1,18,0
Orissa 21,5,7,190,1,19,0
Orissa 21,5,7,200,1,20,0
Orissa 21,5,8,10,1,1,0
Orissa 21,5,8,20,1,2,0
Orissa 21,5,8,20,2,2,0
Orissa 21,5,8,30,1,3,0
Orissa 21,5,8,40,1,4,0
Orissa 21,5,8,50,1,5,0
Orissa 21,5,8,60,1,6,0
Orissa 21,5,8,70,1,7,0
Orissa 21,5,8,70,2,7,0
Orissa 21,5,8,80,1,8,0
Orissa 21,5,8,100,1,10,0
Orissa 21,5,8,110,1,11,0
Orissa 21,5,8,120,1,12,0
Orissa 21,5,8,130,1,13,0
Orissa 21,5,8,140,1,14,0
Orissa 21,5,8,150,1,15,0
Orissa 21,5,8,160,1,16,0
Orissa 21,5,8,170,1,17,0
Orissa 21,5,8,180,1,18,0
Orissa 21,5,8,190,1,19,0
Orissa 21,5,8,200,1,20,0
Orissa 21,5,9,10,1,1,0
Orissa 21,5,9,20,1,2,0
Orissa 21,5,9,30,1,3,0
Orissa 21,5,9,30,2,3,0
Orissa 21,5,9,40,1,4,0
Orissa 21,5,9,50,1,5,0
Orissa 21,5,9,60,1,6,0
Orissa 21,5,9,70,1,7,0
Orissa 21,5,9,80,1,8,0
Orissa 21,5,9,90,1,9,0
Orissa 21,5,9,100,1,10,0
Orissa 21,5,9,120,1,12,0
Orissa 21,5,9,140,1,14,0
Orissa 21,5,9,150,1,15,0
Orissa 21,5,10,60,1,6,0
Orissa 21,5,10,80,1,8,0
Orissa 21,5,11,10,1,1,0
Orissa 21,5,11,20,1,2,0
Orissa 21,5,11,30,1,3,0
Orissa 21,5,11,50,1,5,0
Orissa 21,5,11,70,1,7,0
Orissa 21,5,11,80,1,8,0
Orissa 21,5,11,90,1,9,0
Orissa 21,5,11,100,1,10,0
Orissa 21,5,11,110,1,11,0
Orissa 21,5,11,130,1,13,0
Orissa 21,5,11,150,1,15,0
Orissa 21,5,12,10,1,1,0
Orissa 21,5,12,20,1,2,0
Orissa 21,5,12,30,1,3,0
Orissa 21,5,12,40,1,4,0
Orissa 21,5,12,50,1,5,0
Orissa 21,5,12,60,1,6,0
Orissa 21,5,12,70,1,7,0
Orissa 21,5,12,80,1,8,0
Orissa 21,5,12,90,1,9,0
Orissa 21,5,12,100,1,10,0
Orissa 21,5,12,110,1,11,0
Orissa 21,5,12,120,1,12,0
Orissa 21,5,12,130,1,13,0
Orissa 21,5,12,140,1,14,0
Orissa 21,5,12,150,1,15,0
Orissa 21,5,13,20,1,2,0
Orissa 21,5,13,30,1,3,0
Orissa 21,5,13,40,1,4,0
Orissa 21,5,13,50,1,5,0
Orissa 21,5,13,60,1,6,0
Orissa 21,5,13,70,1,7,0
Orissa 21,5,13,80,1,8,0
Orissa 21,5,13,90,1,9,0
Orissa 21,5,13,100,1,10,0
Orissa 21,5,13,100,2,10,0
Orissa 21,5,13,110,1,11,0
Orissa 21,5,13,120,1,12,0
Orissa 21,5,13,130,1,13,0
Orissa 21,5,13,140,1,14,0
Orissa 21,5,13,150,1,15,0
Orissa 21,6,1,11,1,1,1
Orissa 21,6,1,21,1,2,1
Orissa 21,6,1,31,1,3,1
Orissa 21,6,1,32,1,3,2
Orissa 21,6,1,41,1,4,1
Orissa 21,6,1,51,1,5,1
Orissa 21,6,1,61,1,6,1
Orissa 21,6,1,71,1,7,1
Orissa 21,6,1,81,1,8,1
Orissa 21,6,1,82,1,8,2
Orissa 21,6,1,91,1,9,1
Orissa 21,6,1,101,1,10,1
Orissa 21,6,1,102,1,10,2
Orissa 21,6,1,111,1,11,1
Orissa 21,6,1,121,1,12,1
Orissa 21,6,2,11,1,1,1
Orissa 21,6,2,11,2,1,1
Orissa 21,6,2,21,1,2,1
Orissa 21,6,2,31,1,3,1
Orissa 21,6,2,41,1,4,1
Orissa 21,6,2,51,1,5,1
Orissa 21,6,2,61,1,6,1
Orissa 21,6,2,61,2,6,1
Orissa 21,6,2,71,1,7,1
Orissa 21,6,3,11,1,1,1
Orissa 21,6,3,21,1,2,1
Orissa 21,6,3,31,1,3,1
Orissa 21,6,3,51,1,5,1
Orissa 21,6,3,71,1,7,1
Orissa 21,6,4,11,1,1,1
Orissa 21,6,4,11,2,1,1
Orissa 21,6,4,12,1,1,2
Orissa 21,6,4,21,1,2,1
Orissa 21,6,4,31,1,3,1
Orissa 21,6,4,32,1,3,2
Orissa 21,6,4,41,1,4,1
Orissa 21,6,4,51,1,5,1
Orissa 21,6,4,71,1,7,1
Orissa 21,6,4,72,1,7,2
Orissa 21,6,6,10,1,1,0
Orissa 21,6,6,20,1,2,0
Orissa 21,6,6,20,2,2,0
Orissa 21,6,6,30,1,3,0
Orissa 21,6,6,40,1,4,0
Orissa 21,6,6,50,1,5,0
Orissa 21,6,6,60,1,6,0
Orissa 21,6,6,70,1,7,0
Orissa 21,6,6,80,1,8,0
Orissa 21,6,6,90,1,9,0
Orissa 21,6,6,90,2,9,0
Orissa 21,6,6,100,1,10,0
Orissa 21,6,6,110,1,11,0
Orissa 21,6,6,120,1,12,0
Orissa 21,6,6,130,1,13,0
Orissa 21,6,6,140,1,14,0
Orissa 21,6,6,150,1,15,0
Orissa 21,6,6,160,1,16,0
Orissa 21,6,6,170,1,17,0
Orissa 21,6,6,180,1,18,0
Orissa 21,6,6,190,1,19,0
Orissa 21,6,6,200,1,20,0
Orissa 21,6,7,10,1,1,0
Orissa 21,6,7,20,1,2,0
Orissa 21,6,7,20,2,2,0
Orissa 21,6,7,30,1,3,0
Orissa 21,6,7,40,1,4,0
Orissa 21,6,7,50,1,5,0
Orissa 21,6,7,60,1,6,0
Orissa 21,6,7,70,1,7,0
Orissa 21,6,7,80,1,8,0
Orissa 21,6,7,90,1,9,0
Orissa 21,6,7,100,1,10,0
Orissa 21,6,7,120,1,12,0
Orissa 21,6,7,120,2,12,0
Orissa 21,6,7,130,1,13,0
Orissa 21,6,7,140,1,14,0
Orissa 21,6,7,150,1,15,0
Orissa 21,6,7,160,1,16,0
Orissa 21,6,7,170,1,17,0
Orissa 21,6,7,180,1,18,0
Orissa 21,6,7,190,1,19,0
Orissa 21,6,7,200,1,20,0
Orissa 21,6,8,11,1,1,1
Orissa 21,6,8,21,1,2,1
Orissa 21,6,8,31,1,3,1
Orissa 21,6,8,32,1,3,2
Orissa 21,6,8,41,1,4,1
